ptnum,id,harmonic_vel_x,harmonic_vel_y,harmonic_vel_z,harmonic_coeff,P_x,P_y,P_z,coexact_vel_x,coexact_vel_y,coexact_vel_z,velocity_x,velocity_y,velocity_z,gamma
887,0,0.019413257017731667,-0.0,-0.002734630834311247,-0.10920947045087814,0.2557696998119354,0.0,1.8361064195632935,0.5059180855751038,0.0,-0.10521581023931503,0.5253313779830933,0.0,-0.10795044153928757,1.0
888,0,0.019358286634087563,-0.0,-0.002674231305718422,-0.10890470445156097,0.25049328804016113,0.0,1.8371995687484741,0.5109624266624451,0.0,-0.10808508098125458,0.5303207039833069,0.0,-0.11075931787490845,1.0
889,0,0.019300082698464394,-0.0,-0.0026130431797355413,-0.10858282446861267,0.24515578150749207,0.0,1.8383229970932007,0.5182643532752991,0.0,-0.11137890815734863,0.5375644564628601,0.0,-0.11399194598197937,1.0
890,0,0.01923847757279873,-0.0,-0.0025508461985737085,-0.10824285447597504,0.23973408341407776,0.0,1.839480996131897,0.5279461145401001,0.0,-0.11512567102909088,0.5471845865249634,0.0,-0.1176765188574791,1.0
891,0,0.01917327381670475,-0.0,-0.002487407997250557,-0.10788366943597794,0.23420362174510956,0.0,1.8406782150268555,0.5401727557182312,0.0,-0.11936213821172714,0.5593460202217102,0.0,-0.12184955179691315,1.0
892,0,0.019104255363345146,-0.0,-0.002422482240945101,-0.10750404745340347,0.22853797674179077,0.0,1.8419197797775269,0.5551581382751465,0.0,-0.12413473427295685,0.5742623805999756,0.0,-0.12655721604824066,1.0
893,0,0.01903117448091507,-0.0,-0.0023558021057397127,-0.10710256546735764,0.2227082997560501,0.0,1.84321129322052,0.5731731653213501,0.0,-0.12950117886066437,0.5922043323516846,0.0,-0.1318569779396057,1.0
894,0,0.01895292103290558,-0.0,-0.002279166830703616,-0.10665245354175568,0.21673041582107544,0.0,1.8445171117782593,0.5760310888290405,0.0,-0.1195848137140274,0.5949839949607849,0.0,-0.12186398357152939,1.0
895,0,0.01889578253030777,-0.0,-0.0022007457446306944,-0.10629809647798538,0.21083112061023712,0.0,1.8456398248672485,0.5659279823303223,0.0,-0.1010528951883316,0.5848237872123718,0.0,-0.10325364023447037,1.0
896,0,0.018861591815948486,-0.0,-0.0021267817355692387,-0.10606444627046585,0.20503459870815277,0.0,1.8465934991836548,0.5556041598320007,0.0,-0.08591405302286148,0.5744657516479492,0.0,-0.08804083615541458,1.0
897,0,0.018845360726118088,-0.0,-0.0020564573351293802,-0.10592547059059143,0.19934171438217163,0.0,1.8474117517471313,0.5452888011932373,0.0,-0.0741165429353714,0.5641341209411621,0.0,-0.07617300003767014,1.0
898,0,0.018842283636331558,-0.0,-0.001989024458453059,-0.1058560386300087,0.19375115633010864,0.0,1.848127841949463,0.5351913571357727,0.0,-0.06558245420455933,0.554033637046814,0.0,-0.0675714835524559,1.0
899,0,0.01884770579636097,-0.0,-0.001923798699863255,-0.10583183169364929,0.18825966119766235,0.0,1.8487738370895386,0.5255019664764404,0.0,-0.06021615117788315,0.5443496704101562,0.0,-0.062139950692653656,1.0
900,0,0.018857119604945183,-0.0,-0.0018601545598357916,-0.10582929849624634,0.18286222219467163,0.0,1.8493808507919312,0.5163912773132324,0.0,-0.057911232113838196,0.5352483987808228,0.0,-0.05977138504385948,1.0
901,0,0.01884576492011547,-0.0,-0.0018007832113653421,-0.10574334114789963,0.1775442659854889,0.0,1.8499739170074463,0.5123661160469055,0.0,-0.055691201239824295,0.5312118530273438,0.0,-0.057491984218358994,1.0
902,0,0.018819568678736687,-0.0,-0.0017452064203098416,-0.10560278594493866,0.17222937941551208,0.0,1.8505299091339111,0.5130380988121033,0.0,-0.05209382623434067,0.5318576693534851,0.0,-0.05383903533220291,1.0
903,0,0.018798332661390305,-0.0,-0.001690138247795403,-0.1054878830909729,0.16690519452095032,0.0,1.8510537147521973,0.5142813920974731,0.0,-0.04937204346060753,0.5330796837806702,0.0,-0.05106218159198761,1.0
904,0,0.018780771642923355,-0.0,-0.0016353641403838992,-0.1053919717669487,0.1615656614303589,0.0,1.8515541553497314,0.5161570310592651,0.0,-0.04754997417330742,0.5349377989768982,0.0,-0.049185339361429214,1.0
905,0,0.018765589222311974,-0.0,-0.0015806758310645819,-0.10530833899974823,0.15620408952236176,0.0,1.852040410041809,0.5187329053878784,0.0,-0.04664856567978859,0.5374984741210938,0.0,-0.048229243606328964,1.0
906,0,0.018751448020339012,-0.0,-0.0015258684288710356,-0.10523008555173874,0.15081310272216797,0.0,1.8525217771530151,0.5220847129821777,0.0,-0.04668601602315903,0.5408361554145813,0.0,-0.04821188375353813,1.0
907,0,0.018737029284238815,-0.0,-0.00147074437700212,-0.10515033453702927,0.1453845202922821,0.0,1.8530077934265137,0.5262948274612427,0.0,-0.0476783849298954,0.5450318455696106,0.0,-0.049149129539728165,1.0
908,0,0.018720975145697594,-0.0,-0.0014151098439469934,-0.1050620824098587,0.1399093121290207,0.0,1.8535079956054688,0.5314545035362244,0.0,-0.04964012652635574,0.5501754879951477,0.0,-0.05105523392558098,1.0
909,0,0.01870192587375641,-0.0,-0.0013587758876383305,-0.10495827347040176,0.13437752425670624,0.0,1.8540321588516235,0.5376640558242798,0.0,-0.05258480831980705,0.5563660264015198,0.0,-0.053943585604429245,1.0
910,0,0.018678514286875725,-0.0,-0.001301558455452323,-0.10483179986476898,0.1287781447172165,0.0,1.8545901775360107,0.5450339317321777,0.0,-0.05652593821287155,0.5637124180793762,0.0,-0.05782749876379967,1.0
911,0,0.018649373203516006,-0.0,-0.0012432783842086792,-0.10467556864023209,0.12309902906417847,0.0,1.8551920652389526,0.5536859035491943,0.0,-0.061477892100811005,0.5723352432250977,0.0,-0.06272117048501968,1.0
912,0,0.018613094463944435,-0.0,-0.001183758839033544,-0.1044822558760643,0.11732674390077591,0.0,1.855847954750061,0.5637568831443787,0.0,-0.06745649874210358,0.5823699831962585,0.0,-0.06864025443792343,1.0
913,0,0.018570370972156525,-0.0,-0.001122499699704349,-0.1042557954788208,0.11144247651100159,0.0,1.856562852859497,0.5777334570884705,0.0,-0.07120677828788757,0.5963038206100464,0.0,-0.07232927531003952,1.0
914,0,0.018543461337685585,-0.0,-0.0010584492702037096,-0.10411286354064941,0.10535131394863129,0.0,1.8572248220443726,0.6035528779029846,0.0,-0.05831068381667137,0.6220963001251221,0.0,-0.05936913192272186,1.0
915,0,0.018539953976869583,-0.0,-0.000993069028481841,-0.10408991575241089,0.09900159388780594,0.0,1.8577373027801514,0.6278570890426636,0.0,-0.042088452726602554,0.646397054195404,0.0,-0.04308152198791504,1.0
916,0,0.018498871475458145,-0.0,-0.0009221723303198814,-0.10384807735681534,0.09264905005693436,0.0,1.858183741569519,0.6059789657592773,0.0,-0.045067198574543,0.6244778037071228,0.0,-0.04598936811089516,1.0
917,0,0.018453454598784447,-0.0,-0.0008536233217455447,-0.10358472913503647,0.08650520443916321,0.0,1.8586527109146118,0.5861572623252869,0.0,-0.04674025624990463,0.6046107411384583,0.0,-0.04759388044476509,1.0
918,0,0.018405696377158165,-0.0,-0.000787333759944886,-0.10331010818481445,0.08055083453655243,0.0,1.8591315746307373,0.568138837814331,0.0,-0.047204870730638504,0.5865445137023926,0.0,-0.04799220710992813,1.0
919,0,0.018371853977441788,-0.0,-0.0007250591879710555,-0.10309571772813797,0.07475335896015167,0.0,1.8595988750457764,0.557769775390625,0.0,-0.0427616685628891,0.5761416554450989,0.0,-0.04348672926425934,1.0
920,0,0.018357133492827415,-0.0,-0.0006654110620729625,-0.10297229886054993,0.06901635974645615,0.0,1.8599963188171387,0.5531123876571655,0.0,-0.035333845764398575,0.5714695453643799,0.0,-0.03599925711750984,1.0
921,0,0.018352963030338287,-0.0,-0.000606656598392874,-0.10290462523698807,0.06331980973482132,0.0,1.8603187799453735,0.5496917366981506,0.0,-0.02787768468260765,0.5680447220802307,0.0,-0.028484340757131577,1.0
922,0,0.018359500914812088,-0.0,-0.0005485783331096172,-0.10289336740970612,0.05765143036842346,0.0,1.8605657815933228,0.5474703311920166,0.0,-0.020361538976430893,0.5658298134803772,0.0,-0.020910115912556648,1.0
923,0,0.01837695948779583,-0.0,-0.0004909629933536053,-0.10293946415185928,0.05199925974011421,0.0,1.860736608505249,0.5464233160018921,0.0,-0.012752747163176537,0.5648002624511719,0.0,-0.01324371062219143,1.0
924,0,0.018405597656965256,-0.0,-0.00043359838309697807,-0.10304410755634308,0.046351514756679535,0.0,1.8608301877975464,0.5465384125709534,0.0,-0.0050172340124845505,0.5649440288543701,0.0,-0.005450832191854715,1.0
925,0,0.01844574697315693,-0.0,-0.00037627166602760553,-0.10320881009101868,0.04069647192955017,0.0,1.8608450889587402,0.5478147268295288,0.0,0.0028808952774852514,0.5662605166435242,0.0,0.0025046237278729677,1.0
926,0,0.01849777065217495,-0.0,-0.0003187656111549586,-0.10343528538942337,0.03502235189080238,0.0,1.8607794046401978,0.5502646565437317,0.0,0.010979913175106049,0.5687624216079712,0.0,0.01066114753484726,1.0
927,0,0.01856210269033909,-0.0,-0.0002608565555419773,-0.10372556000947952,0.029317187145352364,0.0,1.860630989074707,0.5539127588272095,0.0,0.01932091824710369,0.5724748373031616,0.0,0.019060062244534492,1.0
928,0,0.018639249727129936,-0.0,-0.00020231127564329654,-0.10408201813697815,0.023568695411086082,0.0,1.860397219657898,0.5587964057922363,0.0,0.027948463335633278,0.5774356722831726,0.0,0.027746152132749557,1.0
929,0,0.018729811534285545,-0.0,-0.00014288404781837016,-0.10450750589370728,0.017764145508408546,0.0,1.8600749969482422,0.5649662017822266,0.0,0.036911241710186005,0.5836960077285767,0.0,0.0367683582007885,1.0
930,0,0.018796484917402267,-0.0,-8.510718907928094e-05,-0.10483785718679428,0.011958123184740543,0.0,1.8596861362457275,0.5506376624107361,0.0,0.038154616951942444,0.5694341063499451,0.0,0.03806950896978378,1.0
931,0,0.018841557204723358,-0.0,-3.052001920877956e-05,-0.10507301986217499,0.006383700296282768,0.0,1.859312653541565,0.5272397398948669,0.0,0.0371008962392807,0.5460813045501709,0.0,0.0370703786611557,1.0
932,0,0.018887514248490334,-0.0,2.219057387264911e-05,-0.10531266778707504,0.0010249004699289799,0.0,1.8589361906051636,0.5073239207267761,0.0,0.03861377015709877,0.5262114405632019,0.0,0.03863596171140671,1.0
933,0,0.018937913700938225,-0.0,7.334744441322982e-05,-0.10557526350021362,-0.0041503519751131535,0.0,1.858532190322876,0.4903532862663269,0.0,0.042457278817892075,0.5092912316322327,0.0,0.04253062605857849,1.0
934,0,0.018996048718690872,-0.0,0.00012326068826951087,-0.10587787628173828,-0.009169264696538448,0.0,1.8580783605575562,0.4758796691894531,0.0,0.04846041277050972,0.4948757290840149,0.0,0.04858367517590523,1.0
935,0,0.01906501315534115,-0.0,0.00017223000759258866,-0.10623650252819061,-0.014054958708584309,0.0,1.8575537204742432,0.4635244607925415,0.0,0.05650324746966362,0.4825894832611084,0.0,0.05667547881603241,1.0
936,0,0.01914202608168125,-0.0,0.00022135487233754247,-0.10664431750774384,-0.01883872225880623,0.0,1.8569508790969849,0.46000930666923523,0.0,0.05894210934638977,0.47915133833885193,0.0,0.05916346237063408,1.0
937,0,0.01920936070382595,-0.0,0.0002719009935390204,-0.10701041668653488,-0.023656034842133522,0.0,1.85638427734375,0.46519216895103455,0.0,0.0539962537586689,0.48440152406692505,0.0,0.05426815524697304,1.0
938,0,0.019269779324531555,-0.0,0.00032323613413609564,-0.10734067857265472,-0.02852858416736126,0.0,1.8558632135391235,0.47093135118484497,0.0,0.049730803817510605,0.49020111560821533,0.0,0.05005403980612755,1.0
939,0,0.0193242896348238,-0.0,0.0003753930504899472,-0.10764040052890778,-0.033461928367614746,0.0,1.855380892753601,0.4772379398345947,0.0,0.04615934193134308,0.4965622127056122,0.0,0.04653473198413849,1.0
940,0,0.019373897463083267,-0.0,0.00042841542745009065,-0.10791485756635666,-0.03846174106001854,0.0,1.8549301624298096,0.4841232895851135,0.0,0.04329843446612358,0.5034971833229065,0.0,0.0437268503010273,1.0
941,0,0.01941964402794838,-0.0,0.000482358766021207,-0.10816948115825653,-0.043533824384212494,0.0,1.854503870010376,0.4915980100631714,0.0,0.0411674827337265,0.5110176801681519,0.0,0.04164984077215195,1.0
942,0,0.019462600350379944,-0.0,0.0005372908781282604,-0.10840986669063568,-0.04868408292531967,0.0,1.8540946245193481,0.4996720254421234,0.0,0.03978884220123291,0.5191346406936646,0.0,0.04032612964510918,1.0
943,0,0.0195038840174675,-0.0,0.0005932932836003602,-0.1086418479681015,-0.05391853302717209,0.0,1.8536947965621948,0.5083537697792053,0.0,0.03918782249093056,0.5278576016426086,0.0,0.0397811159491539,1.0
944,0,0.01954464428126812,-0.0,0.0006504611810669303,-0.10887143760919571,-0.059243280440568924,0.0,1.8532963991165161,0.5176504850387573,0.0,0.039393022656440735,0.537195086479187,0.0,0.040043480694293976,1.0
945,0,0.01958608254790306,-0.0,0.0007089049322530627,-0.10910487174987793,-0.06466450542211533,0.0,1.852891206741333,0.5275676846504211,0.0,0.040436290204524994,0.5471537709236145,0.0,0.041145194321870804,1.0
946,0,0.01962944306433201,-0.0,0.0007687511970289052,-0.10934864729642868,-0.07018844038248062,0.0,1.8524706363677979,0.5381088256835938,0.0,0.042352885007858276,0.5577382445335388,0.0,0.04312163591384888,1.0
947,0,0.019676020368933678,-0.0,0.0008301438065245748,-0.10960949957370758,-0.07582136243581772,0.0,1.8520257472991943,0.5492751002311707,0.0,0.04518160596489906,0.5689511299133301,0.0,0.046011749655008316,1.0
948,0,0.019727187231183052,-0.0,0.0008932464406825602,-0.10989456623792648,-0.08156955242156982,0.0,1.8515472412109375,0.5610642433166504,0.0,0.04896460846066475,0.5807914137840271,0.0,0.04985785484313965,1.0
949,0,0.019739389419555664,-0.0,0.0009514772682450712,-0.1099923625588417,-0.08734149485826492,0.0,1.8510794639587402,0.553135335445404,0.0,0.04231524094939232,0.5728747248649597,0.0,0.043266717344522476,1.0
950,0,0.019739147275686264,-0.0,0.0010080757783725858,-0.11002637445926666,-0.09303267300128937,0.0,1.850679636001587,0.54603511095047,0.0,0.03587266802787781,0.5657742619514465,0.0,0.036880746483802795,1.0
951,0,0.01973070576786995,-0.0,0.001063678995706141,-0.11001751571893692,-0.09866504371166229,0.0,1.8503382205963135,0.5413632392883301,0.0,0.030505916103720665,0.5610939860343933,0.0,0.031569596379995346,1.0
952,0,0.019715415313839912,-0.0,0.0011185337789356709,-0.10997289419174194,-0.10426229238510132,0.0,1.850044846534729,0.5390208959579468,0.0,0.026161471381783485,0.5587363243103027,0.0,0.027280006557703018,1.0
953,0,0.019694536924362183,-0.0,0.001172889256849885,-0.10989915579557419,-0.10984731465578079,0.0,1.8497893810272217,0.5389477014541626,0.0,0.022803114727139473,0.5586422681808472,0.0,0.023976003751158714,1.0
954,0,0.01966932974755764,-0.0,0.0012270031729713082,-0.10980294644832611,-0.11544260382652283,0.0,1.849562168121338,0.5411188006401062,0.0,0.02041052281856537,0.560788094997406,0.0,0.021637527272105217,1.0
955,0,0.01964098960161209,-0.0,0.0012811414198949933,-0.1096905916929245,-0.12107058614492416,0.0,1.8493534326553345,0.5455448031425476,0.0,0.018979104235768318,0.5651858448982239,0.0,0.020260246470570564,1.0
956,0,0.019610723480582237,-0.0,0.001335585257038474,-0.10956848412752151,-0.12675398588180542,0.0,1.8491536378860474,0.552271842956543,0.0,0.018519755452871323,0.5718825459480286,0.0,0.01985534094274044,1.0
957,0,0.01957979053258896,-0.0,0.0013906381791457534,-0.109443299472332,-0.13251617550849915,0.0,1.8489530086517334,0.5613819360733032,0.0,0.019059261307120323,0.5809617042541504,0.0,0.02044989913702011,1.0
958,0,0.019549455493688583,-0.0,0.0014466267311945558,-0.10932175815105438,-0.13838157057762146,0.0,1.8487411737442017,0.572997510433197,0.0,0.020641712471842766,0.5925469398498535,0.0,0.022088339552283287,1.0
959,0,0.019517533481121063,-0.0,0.0015050487127155066,-0.10919000208377838,-0.1443663239479065,0.0,1.8485032320022583,0.5814341902732849,0.0,0.02586735598742962,0.6009517312049866,0.0,0.02737240493297577,1.0
960,0,0.01948503777384758,-0.0,0.0015691900625824928,-0.10904377698898315,-0.15029938519001007,0.0,1.848151445388794,0.5663048028945923,0.0,0.040999364107847214,0.5857898592948914,0.0,0.04256855323910713,1.0
961,0,0.019475223496556282,-0.0,0.0016335009131580591,-0.10901480913162231,-0.15608496963977814,0.0,1.8476601839065552,0.5520064830780029,0.0,0.05365053564310074,0.5714817047119141,0.0,0.0552840381860733,1.0
962,0,0.01948435977101326,-0.0,0.0016979554202407598,-0.10908382385969162,-0.16173234581947327,0.0,1.8470537662506104,0.5386853814125061,0.0,0.06391290575265884,0.5581697225570679,0.0,0.0656108632683754,1.0
963,0,0.01950882375240326,-0.0,0.0017624993342906237,-0.10923205316066742,-0.1672520786523819,0.0,1.8463555574417114,0.5264626145362854,0.0,0.07188384234905243,0.5459714531898499,0.0,0.07364634424448013,1.0
964,0,0.01954515650868416,-0.0,0.001827057683840394,-0.10944157838821411,-0.17265579104423523,0.0,1.8455880880355835,0.5154339671134949,0.0,0.07766217738389969,0.5349791049957275,0.0,0.07948923856019974,1.0
965,0,0.01959000714123249,-0.0,0.0018915305845439434,-0.10969499498605728,-0.17795592546463013,0.0,1.8447726964950562,0.505674421787262,0.0,0.08134481310844421,0.5252644419670105,0.0,0.08323633670806885,1.0
966,0,0.019640177488327026,-0.0,0.0019558011554181576,-0.10997571051120758,-0.1831655204296112,0.0,1.8439300060272217,0.4972382187843323,0.0,0.08302430063486099,0.5168784260749817,0.0,0.08498010039329529,1.0
967,0,0.019692594185471535,-0.0,0.0020197343546897173,-0.11026781052350998,-0.1882980465888977,0.0,1.8430795669555664,0.49016228318214417,0.0,0.08278696238994598,0.5098548531532288,0.0,0.08480670303106308,1.0
968,0,0.019734054803848267,-0.0,0.0020804035011678934,-0.11051066964864731,-0.19336697459220886,0.0,1.8422437906265259,0.4843375086784363,0.0,0.07850177586078644,0.5040715336799622,0.0,0.08058217912912369,1.0
969,0,0.01974068209528923,-0.0,0.0021327887661755085,-0.11059185117483139,-0.19838324189186096,0.0,1.8414877653121948,0.47969958186149597,0.0,0.06860357522964478,0.4994402825832367,0.0,0.070736363530159,1.0
970,0,0.01973387785255909,-0.0,0.0021832874044775963,-0.11060310155153275,-0.20336082577705383,0.0,1.8408266305923462,0.47658854722976685,0.0,0.05941908434033394,0.4963224232196808,0.0,0.06160237267613411,1.0
971,0,0.019714416936039925,-0.0,0.002232046565040946,-0.11054849624633789,-0.20831455290317535,0.0,1.840253233909607,0.4749464690685272,0.0,0.050957608968019485,0.494660884141922,0.0,0.053189653903245926,1.0
972,0,0.019683098420500755,-0.0,0.0022792203817516565,-0.1104322075843811,-0.2132587730884552,0.0,1.8397603034973145,0.4747323989868164,0.0,0.04323234781622887,0.4944154918193817,0.0,0.04551156982779503,1.0
973,0,0.019640758633613586,-0.0,0.0023249718360602856,-0.11025861650705338,-0.21820750832557678,0.0,1.8393404483795166,0.4759206473827362,0.0,0.03626004233956337,0.4955613911151886,0.0,0.03858501464128494,1.0
974,0,0.019588271155953407,-0.0,0.0023694736883044243,-0.11003227531909943,-0.22317460179328918,0.0,1.8389860391616821,0.47849997878074646,0.0,0.03006076067686081,0.4980882704257965,0.0,0.03243023529648781,1.0
975,0,0.019526539370417595,-0.0,0.002412910107523203,-0.10975789278745651,-0.2281738817691803,0.0,1.8386892080307007,0.4824729263782501,0.0,0.024657871574163437,0.5019994974136353,0.0,0.027070781216025352,1.0
976,0,0.019456496462225914,-0.0,0.0024554755073040724,-0.10944033414125443,-0.23321926593780518,0.0,1.8384418487548828,0.487855464220047,0.0,0.020078115165233612,0.5073119401931763,0.0,0.022533591836690903,1.0
