radius_index,radius,interior,theta_count,analytical_dr_theta_mean,analytical_dr_theta_std,analytical_dr_theta_min,analytical_dr_theta_max,analytical_dr_theta_range,analytical_dtheta_theta_mean,analytical_dtheta_theta_std,analytical_dtheta_theta_min,analytical_dtheta_theta_max,analytical_dtheta_theta_range,analytical_speed_theta_mean,analytical_speed_theta_std,analytical_speed_theta_min,analytical_speed_theta_max,analytical_speed_theta_range,discrete_dr_theta_mean,discrete_dr_theta_std,discrete_dr_theta_min,discrete_dr_theta_max,discrete_dr_theta_range,discrete_dtheta_theta_mean,discrete_dtheta_theta_std,discrete_dtheta_theta_min,discrete_dtheta_theta_max,discrete_dtheta_theta_range,discrete_speed_theta_mean,discrete_speed_theta_std,discrete_speed_theta_min,discrete_speed_theta_max,discrete_speed_theta_range
127,1.2853707080922852,1,55,-1.0503058176237769e-05,1.104884003368052e-06,-1.1091328244171315e-05,-7.802070316997051e-06,3.289257927174263e-06,0.09731416788628396,3.8532587782039835e-06,0.09730587688587125,0.0973162722982412,1.0395412369954005e-05,0.09731416845934682,3.85335390820132e-06,0.09730587733408111,0.0973162729293203,1.039559523918765e-05,4.9412779572448045e-05,0.010115518348759537,-0.02315108098537114,0.03560893086560564,0.058760011850976776,0.09935137402376915,0.008766668843710496,0.0769192680658765,0.1218242157105937,0.0449049476447172,0.09986835293754251,0.008728587380296941,0.07820693921349799,0.12183118832749719,0.0436242491139992
128,1.2899799406245889,1,55,-1.0726601061975633e-05,3.665033434380221e-07,-1.1536307253504444e-05,-1.0299096833000449e-05,1.2372104205039955e-06,0.0958735717889458,4.903085823380425e-06,0.09587010868200257,0.0958820224943427,1.1913812340128005e-05,0.09587357238970771,4.9030771388246336e-06,0.09587010927735336,0.09588202304799309,1.1913770639734866e-05,-4.95819482503046e-06,0.010337030103643306,-0.02221290402724429,0.03818211316867228,0.06039501719591657,0.09767796660924215,0.008825043119781682,0.0743434272492585,0.11736168148106987,0.04301825423181137,0.09822746274548087,0.008779881862230521,0.0760854423776871,0.11776287480486605,0.04167743242717896
129,1.2945891648808021,1,55,-9.535778989578405e-06,3.223305425617818e-07,-1.0678221660870741e-05,-9.386218858716453e-06,1.2920028021542882e-06,0.09443786096604928,2.298896715303195e-06,0.09443684059971899,0.09444337828464665,6.537684927657161e-06,0.09443786144803212,2.2989222584379137e-06,0.09443684106702331,0.09444337882059688,6.537753573565563e-06,-2.817935901177188e-05,0.01042240745631514,-0.023177651260941526,0.03901527609353561,0.06219292735447714,0.09601400842978865,0.008912708613275276,0.0720243928756882,0.11350629025929374,0.04148189738360554,0.09658319154908035,0.008856673813348868,0.07382064810024695,0.11548933328050252,0.04166868518025557
130,1.2991983968682062,1,55,-1.160816948727668e-05,1.5983841626829393e-07,-1.1664045726661609e-05,-1.1031173093678446e-05,6.328726329831632e-07,0.09300902503956954,3.240480251774758e-06,0.09300249505998956,0.09301073749234495,8.242432355393126e-06,0.09300902576409645,3.2404898678868557e-06,0.09300249578782302,0.0930107382222892,8.242434466176896e-06,-5.5216924883033645e-05,0.010340447114531585,-0.024948826599764527,0.037234135083331954,0.06218296168309648,0.09436470843124521,0.009019667977586344,0.0699621640758517,0.11250809459783297,0.04254593052198127,0.09493735214803757,0.008937542743760145,0.07182294229576668,0.11381715930944772,0.04199421701368104
131,1.30380761675481,1,55,-9.877025969959116e-06,8.160935491902154e-09,-9.932451105792441e-06,-9.870213625714663e-06,6.22374800777784e-08,0.09163509849267774,3.354221226290739e-06,0.0916104501097454,0.09163556146348328,2.5111353737880537e-05,0.09163509902498314,3.3542203913839613e-06,0.09161045064818608,0.09163556199558179,2.5111347395703754e-05,-4.36461649104599e-05,0.010265615365316769,-0.02677299761780603,0.03547316281554825,0.06224616043335428,0.092762618293845,0.009103943471966858,0.06815672803457906,0.111589861140664,0.043433133106084945,0.09333961798619475,0.008993643170480006,0.07009262205994474,0.11281239313005928,0.04271977107011454
132,1.3084168400809986,1,55,-7.054329169425999e-06,5.664618036516058e-08,-7.20005498486903e-06,-7.021689368543696e-06,1.7836561632533398e-07,0.09023549825467261,4.872707238331057e-06,0.09022342101693707,0.09023783857482384,1.441755788676724e-05,0.09023549853043335,4.87270277963531e-06,0.09022342130390622,0.09023783884838364,1.441754447742416e-05,-7.905656096665947e-05,0.010198132558979604,-0.028650173292133197,0.033732370771525536,0.06238254406365873,0.09115201225915301,0.009195473130220197,0.06660812056195889,0.11092029159061324,0.044312171028654354,0.09173463205007262,0.009056020386986849,0.06862998852497476,0.11166227178544996,0.0430322832604752
133,1.3130259548854566,1,55,-1.145332609605258e-05,6.039063600071835e-07,-1.1722867520865712e-05,-9.566012483598671e-06,2.1568550372670406e-06,0.08888451423893752,2.8850447208741002e-06,0.0888832901085328,0.08889471523913896,1.1425130606160239e-05,0.08888451497890783,2.8849715200127232e-06,0.08888329088114054,0.08889471575384106,1.1424872700518951e-05,-0.00010879252343212076,0.010195525712049871,-0.030580297168530078,0.03201180160641405,0.06259209877494412,0.08954685618543314,0.009303356022023047,0.0653163056949687,0.11011552415517271,0.044799218460204016,0.09014247646008325,0.00913708946923033,0.06743519337564674,0.11074235408179225,0.043307160706145514
134,1.3176353050890555,1,55,-1.025448953670229e-05,1.066531810703645e-07,-1.0287804083637605e-05,-9.704984475025529e-06,5.828196086120759e-07,0.08755789445139069,7.46564658804791e-07,0.08755404750897977,0.08755804723914731,3.9997301675420704e-06,0.0875578950519414,7.465768168925447e-07,0.08755404804702928,0.08755804784130614,3.999794276857149e-06,-0.00011813764264333052,0.010236132158678852,-0.03256351768526661,0.030311284385025766,0.06287480207029238,0.08790408291085508,0.009291658470607788,0.06428122086361303,0.10917553137597441,0.04489431051236138,0.0885185921332861,0.009094719036143109,0.06650828878833889,0.10978348492600272,0.04327519613766383
135,1.322244415060202,1,55,-1.032033416848871e-05,3.0840286817950325e-08,-1.0337066899067421e-05,-1.0230484210973977e-05,1.0658268809344452e-07,0.08621943486304202,2.1858928025519475e-06,0.08621866465624188,0.08622568785646102,7.023200219141712e-06,0.08621943548071173,2.185889121244323e-06,0.0862186652750808,0.08622568846337302,7.0231882922100475e-06,-0.00015552090499940718,0.010313847010274765,-0.03459963515359253,0.028631055240747792,0.06323069039434032,0.08627762159914426,0.009243862061241568,0.06350298801713943,0.10810037017655465,0.04459738215941522,0.08691645898957531,0.009011423762597507,0.06584939220510747,0.10868575825716846,0.042836366052060995
136,1.326853757276448,1,55,-8.260949418555796e-06,1.4758143389724282e-07,-8.684208685559161e-06,-8.203374965420099e-06,4.808337201390625e-07,0.08491354740772031,2.631519888667311e-06,0.08490602140460336,0.08491447268683062,8.451282227261991e-06,0.08491354780968885,2.6315051985269732e-06,0.08490602184859354,0.08491447308345029,8.4512348567517e-06,-0.00018577927663395677,0.010262503495898254,-0.03368020885176716,0.026970927777751032,0.060651136629518196,0.08471788442087105,0.00917412146904023,0.06298151631139327,0.10688996885726952,0.04390845254587625,0.08536557331768631,0.008908245032690268,0.06545831879649246,0.10744923668342099,0.04199091788692853
137,1.3314628609603147,1,55,-9.421657633085475e-06,2.78334925915919e-07,-9.502908724602e-06,-8.265633341418196e-06,1.2372753831838046e-06,0.08359813811241543,6.820825310152527e-06,0.08357411827425681,0.083600750785128,2.663251087119123e-05,0.08359813864379537,6.820851525724595e-06,0.08357411868326621,0.08360075132385177,2.6632640585555478e-05,-0.00022628785693695218,0.010214010288426681,-0.0321696267827009,0.025331048264326316,0.05750067504702722,0.08318538835813129,0.009109231536096107,0.060536682922792066,0.10644565231382618,0.04590896939103411,0.08384276429576087,0.00880653297746073,0.06465542013997462,0.10666340613343538,0.042007985993460756
138,1.3360722059586156,1,55,-8.507763054411386e-06,1.229092749980925e-07,-8.741429909419977e-06,-8.432764134468669e-06,3.086657749513076e-07,0.08233898478522966,1.1472868155162775e-06,0.08233309265154634,0.08233937044849256,6.27779694621633e-06,0.08233898522485823,1.1472870196590228e-06,0.08233309309545137,0.08233937091226363,6.2778168122695766e-06,-0.0001619202715388182,0.010095314710602035,-0.030683804314462614,0.023711263361164824,0.054395067675627434,0.08172917033985941,0.008935637732927708,0.05934816627765555,0.1059346528111894,0.046586486533533845,0.08238354530506484,0.008625309639927978,0.06347860862203632,0.10613990172895033,0.04266129310691401
139,1.340681315080597,1,55,-1.0296186362355311e-05,3.550836628936485e-07,-1.0484954210841098e-05,-9.53835607588716e-06,9.465981349539376e-07,0.08107917336821693,6.169017931558601e-06,0.08106546867911185,0.08108219334524258,1.672466613072965e-05,0.08107917402274385,6.169061170263324e-06,0.0810654692409816,0.08108219402215139,1.672478116979126e-05,-6.141357346644512e-05,0.009983934421609402,-0.029222938833330256,0.022111721000279357,0.05133465983360962,0.08029349926814963,0.00872246183600215,0.05896016614036571,0.10533796674167369,0.04637780060130797,0.0809440833764233,0.008418161896607632,0.06133143600642388,0.10553036929138691,0.044198933284963035
140,1.345290535868551,1,55,-9.90965607027649e-06,5.802637836844584e-07,-1.1223766652468843e-05,-9.595791265270666e-06,1.6279753871981779e-06,0.07984522989657299,5.3760555368655285e-06,0.07983381121534318,0.07984873473448631,1.492351914313128e-05,0.07984523051363389,5.375985670296193e-06,0.07983381200431301,0.07984873532044368,1.4923316130663333e-05,1.1180129639287559e-05,0.009891494227234569,-0.0277868974544514,0.023081613320360964,0.050868510774812366,0.07887299556933876,0.008523650629162896,0.05859520690440356,0.1041888947072269,0.04559368780282334,0.07952212480937508,0.008226511956706808,0.059245800947967636,0.1043625786627973,0.045116777714829664
141,1.3498997677456928,1,55,-7.217461739030762e-06,1.4150047291913428e-07,-7.663018260901969e-06,-7.163326438301575e-06,4.996918226003937e-07,0.07859338373514593,9.52730190552387e-07,0.07858954723125884,0.07859437613027509,4.828899016248722e-06,0.07859338406667367,9.52733016438399e-07,0.07858954756514919,0.07859437650361013,4.8289384609462305e-06,4.0163541092843323e-05,0.009762978006834082,-0.02637573721430168,0.02300139663621414,0.04937713385051582,0.07745253156065954,0.008365213567958938,0.05713232078701149,0.10285370257708697,0.045721381790075476,0.07809614778405517,0.008073443946389685,0.05724339276328859,0.10300770029790428,0.04576430753461569
142,1.3545090082169426,1,55,-1.0411123724532058e-05,2.2490210266668736e-07,-1.0506532757218098e-05,-9.729392835273775e-06,7.771399219443223e-07,0.07736206502699915,4.748655392246604e-06,0.07734721858587398,0.07736610028902782,1.888170315383908e-05,0.07736206572787127,4.7486817357519335e-06,0.07734721919816419,0.0773661009666229,1.88817684587117e-05,6.94902474622812e-05,0.009621207293731483,-0.024989447628839322,0.0226567419448439,0.04764618957368322,0.07604352221482812,0.008248121746358824,0.05520067483775671,0.1013718468259271,0.0461711719881704,0.07667934263734849,0.007968667050854007,0.055324400766184514,0.10150589008456865,0.04618148931838413
143,1.3591182238049682,1,55,-8.035273687168923e-06,2.425959149941919e-07,-8.160890657066191e-06,-7.486418854671998e-06,6.744718023941931e-07,0.07616127589654222,5.671312011669692e-06,0.07614664969509802,0.07616392486269988,1.7275167601860097e-05,0.07616127632080269,5.671315208678626e-06,0.07614665012250302,0.07616392529975113,1.7275177248116114e-05,0.00011812966583491592,0.009474544468994602,-0.023628030553563086,0.022348866256620505,0.04597689681018359,0.07465260235031822,0.008187215676760434,0.0533510617057816,0.09974335806396409,0.04639229635818249,0.07527975923923906,0.007923404230987774,0.0534890329814205,0.09985742365119916,0.046368390669778665
144,1.363727454555336,1,55,-1.0925030628739899e-05,2.1807121970905779e-07,-1.0975502579241622e-05,-9.800879096248664e-06,1.1746234829929572e-06,0.07496168252927066,9.863930518071583e-07,0.07496148556485581,0.07496676263731329,5.277072457482435e-06,0.07496168332570362,9.863628341163883e-07,0.07496148636731743,0.07496676327840243,5.276911084997615e-06,0.0001407072156401949,0.009341934258338775,-0.023032398125435737,0.02207777048737156,0.0451101686128073,0.07339620225896158,0.00813171568056103,0.0515833775575226,0.09796817424073748,0.04638479668321488,0.07401546167889012,0.0078822758525877,0.05173735164731012,0.0980625233107779,0.04632517166346778
145,1.368336664916233,1,55,-8.562688615267925e-06,3.2289827054814793e-07,-9.046874341624666e-06,-8.04957932623785e-06,9.972950153868154e-07,0.07378509353626503,4.3330335906007e-06,0.07378287859452227,0.07379944731775398,1.6568723231705218e-05,0.07378509403381729,4.333035790190399e-06,0.07378287910999437,0.07379944787158073,1.6568761586358005e-05,0.00013324278195082497,0.009241349818983615,-0.024122525720504533,0.02184346086493028,0.04596598658543481,0.07218578377415835,0.008177244827161527,0.04989771900461342,0.09604636076217629,0.04614864175756287,0.07280243408465047,0.007929729094917161,0.05006962737435518,0.09612158563656509,0.04605195826220991
146,1.3729457866313413,1,55,-1.0106376918008794e-05,1.9919446754256516e-07,-1.0221878316799949e-05,-9.709193525702577e-06,5.126847910973721e-07,0.07260774857103765,1.1358328939735703e-06,0.07260710241962853,0.07261177616284042,4.673743211891512e-06,0.07260774927467156,1.1358257281547581e-06,0.0726071030687967,0.07261177682954541,4.673760748710731e-06,0.00012534985029253966,0.009195984901091928,-0.02517430631242758,0.021645939997475393,0.046820246309902974,0.07104300852395874,0.008253218617125468,0.0482940350273922,0.09397790659370339,0.04568387156631119,0.0716640919592601,0.00800402724996161,0.0484859936606606,0.0940349852080835,0.045548991547422896
147,1.377555139823118,1,55,-9.469197910038727e-06,1.709134613589274e-07,-9.887918259115413e-06,-9.393689146882063e-06,4.9422911223335e-07,0.07145897329993517,1.075207119519946e-07,0.07145871045589662,0.07145902414916061,3.1369326398966724e-07,0.07145897392753252,1.0749765865732045e-07,0.07145871113947198,0.07145902476709452,3.1362762253905885e-07,9.760265861193079e-05,0.009177505377850429,-0.026187826715443743,0.021496127439169264,0.047683954154613004,0.06995163521008071,0.008372552340315646,0.04677225706203942,0.0917626636273909,0.04499040656535148,0.07058095406828443,0.008117632370691207,0.046986573128768534,0.09180302851492386,0.04481645538615533
148,1.3821642418061404,1,55,-8.585203004938163e-06,4.678124572293596e-07,-9.188514024487148e-06,-6.364787717914743e-06,2.8237263065724055e-06,0.0702852109069895,9.497869593991444e-06,0.07027648108365749,0.07031218990088582,3.5708817228335965e-05,0.0702852114328752,9.497900356430864e-06,0.07027648137203965,0.07031219050045001,3.570912841036056e-05,-1.0212596984478997e-05,0.009053403547437994,-0.027162973734547624,0.021361222234984416,0.048524195969532044,0.06884371908139363,0.008520250516410291,0.04533257788323127,0.08940093746857565,0.04406835958534438,0.06946805017366418,0.008258725747923067,0.04557175064145675,0.08942656157401543,0.043854810932558684
149,1.3867735951757654,1,55,-9.077005685221255e-06,2.0465785812665143e-07,-9.432911623635937e-06,-8.098960321840814e-06,1.3339513017951222e-06,0.06915684706327421,3.549015881861602e-06,0.06915579918796504,0.06917084486370624,1.50456757412043e-05,0.06915684765926647,3.5490191342095432e-06,0.069155799786239,0.069170845506895,1.5045720656012285e-05,-0.00013295533747872655,0.008952881911469805,-0.02809985252339878,0.021274048273035896,0.04937390079643468,0.06775643531556727,0.00868097970005117,0.04397475749136991,0.08689237217144506,0.04291761468007515,0.06837920519724908,0.00841130212632662,0.044241486925518346,0.08690586808210517,0.04266438115658682
150,1.3913826907329163,1,55,-1.0047280656644865e-05,8.441271139640165e-07,-1.055123593729375e-05,-8.524283094300709e-06,2.0269528429930403e-06,0.06804942566277562,4.136090760278567e-06,0.06804621308658095,0.06805629812366405,1.0085037083107373e-05,0.0680494264097424,4.135979202574318e-06,0.06804621390363061,0.0680562986588774,1.0084755246789201e-05,-0.00022205925578200336,0.008836173622652219,-0.02852794683128357,0.021223648552416832,0.0497515953837004,0.06666348402377664,0.00879938346323671,0.042699029657978484,0.08541236274959249,0.04271333309161401,0.06728065394033916,0.008537571755743115,0.04299620473855217,0.08568269785026515,0.042686493111712985
151,1.3959920542826665,1,55,-7.970857914950926e-06,2.001369043511126e-07,-8.055823309941547e-06,-6.914087943549827e-06,1.1417353663917199e-06,0.06694736526640097,1.2839684111718795e-06,0.06694716952808533,0.06695679748992774,9.627961842409438e-06,0.06694736574121182,1.2839519731788208e-06,0.06694717001202007,0.06695679784690875,9.627834888684128e-06,-0.00025269382883920686,0.00864789001374944,-0.02717078756715344,0.021210034358463966,0.04838082192561741,0.06559315571779842,0.00888082148752316,0.04150518582273613,0.08586643091482642,0.04436124509209029,0.06618766175273476,0.008681840523714887,0.04183589001810243,0.08611467086307938,0.044278780844976946
152,1.4006011550519146,1,55,-1.2480637349236951e-05,1.4856521052339812e-07,-1.2719486682145993e-05,-1.2076129323741675e-05,6.433573584043178e-07,0.06583610116150955,2.3588070764709986e-07,0.06583602983174938,0.06583694697973973,9.171479903452573e-07,0.06583610234466276,2.3585975209227918e-07,0.06583603101168743,0.06583694808727056,9.170755831261479e-07,-0.00028120997884286514,0.00851204802779056,-0.02586234543393582,0.02123320526655132,0.04709555070048714,0.06453153841948757,0.009056203277685228,0.04039337669674816,0.08709122114008344,0.04669784444333528,0.06511092534069195,0.008912671347638056,0.040760864542537724,0.08756823098984591,0.04680736644730819
